order_id,date,country,product_category,order_value,quantity,customer_type,payment_method,shipping_cost,delivery_days
4219,2025-04-28 17:44:21.717913,US,Safety Glasses,61.99,1,Returning,Credit Card,15.8,13
4220,2025-04-28 17:44:21.717913,France,Reading Glasses,23.42,1,New,Bank Transfer,11.72,3
4221,2025-04-28 17:44:21.717913,Australia,Prescription Glasses,183.11,1,New,Credit Card,14.15,4
4222,2025-04-28 17:44:21.717913,Australia,Contact Lenses,43.56,1,New,Credit Card,8.06,8
4223,2025-04-28 17:44:21.717913,Germany,Reading Glasses,43.83,1,New,Credit Card,7.17,4
4224,2025-04-28 17:44:21.717913,Australia,Prescription Glasses,94.8,1,New,Credit Card,21.36,6
4225,2025-04-28 17:44:21.717913,Japan,Reading Glasses,42.44,1,New,Credit Card,16.51,13
4226,2025-04-28 17:44:21.717913,US,Prescription Glasses,228.64,2,New,PayPal,7.56,13
4227,2025-04-28 17:44:21.717913,US,Prescription Glasses,269.69,1,New,Credit Card,23.93,4
4228,2025-04-28 17:44:21.717913,US,Reading Glasses,23.72,1,Returning,Credit Card,13.26,3
4229,2025-04-28 17:44:21.717913,US,Sunglasses,189.3,2,New,Credit Card,15.24,14
4230,2025-04-28 17:44:21.717913,Australia,Sunglasses,168.46,1,Returning,Credit Card,15.19,3
4231,2025-04-28 17:44:21.717913,UK,Safety Glasses,47.1,2,New,Bank Transfer,17.04,8
4232,2025-04-28 17:44:21.717913,Germany,Contact Lenses,30.26,3,Returning,PayPal,19.76,12
4233,2025-04-28 17:44:21.717913,France,Reading Glasses,24.88,1,New,Credit Card,19.48,11
4234,2025-04-28 17:44:21.717913,UK,Contact Lenses,50.64,1,New,Credit Card,19.38,14
4235,2025-04-28 17:44:21.717913,UK,Reading Glasses,30.45,1,New,Credit Card,6.47,11
4236,2025-04-28 17:44:21.717913,France,Sunglasses,98.24,1,Returning,Credit Card,7.66,3
4237,2025-04-28 17:44:21.717913,Australia,Prescription Glasses,227.43,1,New,Bank Transfer,15.6,4
4238,2025-04-28 17:44:21.717913,Japan,Reading Glasses,26.38,1,Returning,PayPal,20.89,10
4239,2025-04-28 17:44:21.717913,Canada,Sunglasses,136.01,1,New,PayPal,6.83,6
4240,2025-04-28 17:44:21.717913,France,Sunglasses,69.74,1,New,Credit Card,6.1,5
4241,2025-04-28 17:44:21.717913,Germany,Reading Glasses,26.82,1,Returning,Credit Card,20.77,14
4242,2025-04-28 17:44:21.717913,France,Contact Lenses,46.06,1,Returning,Credit Card,24.09,5
4243,2025-04-28 17:44:21.717913,Japan,Reading Glasses,31.19,2,Returning,Credit Card,13.88,6
4244,2025-04-28 17:44:21.717913,UK,Contact Lenses,35.92,1,New,Credit Card,13.4,8
4245,2025-04-28 17:44:21.717913,Australia,Safety Glasses,112.69,1,New,PayPal,23.72,14
4246,2025-04-28 17:44:21.717913,US,Contact Lenses,62.92,1,Returning,Credit Card,16.97,9
4247,2025-04-28 17:44:21.717913,Japan,Prescription Glasses,102.46,1,New,PayPal,19.36,6
4248,2025-04-28 17:44:21.717913,Germany,Sunglasses,91.33,1,New,PayPal,7.63,12
4249,2025-04-28 17:44:21.717913,Germany,Reading Glasses,44.6,2,New,Credit Card,13.38,13
4250,2025-04-28 17:44:21.717913,Australia,Safety Glasses,73.86,1,Returning,PayPal,15.34,6
4251,2025-04-28 17:44:21.717913,Canada,Safety Glasses,104.18,3,New,PayPal,22.61,12
4252,2025-04-28 17:44:21.717913,Germany,Reading Glasses,37.03,1,New,Credit Card,20.17,11
4253,2025-04-28 17:44:21.717913,France,Reading Glasses,38.35,1,Returning,Credit Card,20.54,4
4254,2025-04-28 17:44:21.717913,Canada,Sunglasses,165.3,2,Returning,Credit Card,24.46,3
4255,2025-04-28 17:44:21.717913,Japan,Prescription Glasses,254.9,2,Returning,PayPal,23.25,7
4256,2025-04-28 17:44:21.717913,Japan,Contact Lenses,33.44,1,New,Credit Card,6.71,13
4257,2025-04-28 17:44:21.717913,Canada,Prescription Glasses,212.22,2,New,Credit Card,8.98,9
4258,2025-04-28 17:44:21.717913,Germany,Reading Glasses,28.04,2,New,PayPal,19.89,12
4259,2025-04-28 17:44:21.717913,Canada,Safety Glasses,96.48,1,New,Credit Card,13.6,9
4260,2025-04-28 17:44:21.717913,Canada,Prescription Glasses,130.94,1,New,PayPal,5.93,9
4261,2025-04-28 17:44:21.717913,US,Contact Lenses,41.23,1,Returning,Credit Card,20.87,5
4262,2025-04-28 17:44:21.717913,US,Safety Glasses,115.34,3,New,PayPal,15.68,13
4263,2025-04-28 17:44:21.717913,Canada,Sunglasses,133.4,1,Returning,Credit Card,14.66,8
4264,2025-04-28 17:44:21.717913,Japan,Safety Glasses,126.87,1,Returning,Credit Card,11.25,3
4265,2025-04-28 17:44:21.717913,France,Reading Glasses,29.23,1,New,Credit Card,13.24,11
4266,2025-04-28 17:44:21.717913,Japan,Contact Lenses,37.98,2,New,PayPal,18.99,14
4267,2025-04-28 17:44:21.717913,Canada,Reading Glasses,45.11,1,New,PayPal,13.58,6
4268,2025-04-28 17:44:21.717913,Japan,Reading Glasses,63.34,3,New,Credit Card,12.74,8
4269,2025-04-28 17:44:21.717913,Japan,Contact Lenses,50.07,1,New,PayPal,11.6,14
4270,2025-04-28 17:44:21.717913,Australia,Sunglasses,95.27,2,New,Credit Card,23.31,12
4271,2025-04-28 17:44:21.717913,Canada,Contact Lenses,44.68,1,New,Credit Card,5.96,12
4272,2025-04-28 17:44:21.717913,Australia,Prescription Glasses,263.34,1,New,Credit Card,14.97,3
4273,2025-04-28 17:44:21.717913,Germany,Prescription Glasses,99.62,1,New,Credit Card,19.1,7
4274,2025-04-29 17:44:21.717913,Japan,Prescription Glasses,169.13,1,New,PayPal,13.01,7
4275,2025-04-29 17:44:21.717913,France,Reading Glasses,52.61,1,New,PayPal,21.53,3
4276,2025-04-29 17:44:21.717913,US,Contact Lenses,41.26,1,Returning,Credit Card,16.99,10
4277,2025-04-29 17:44:21.717913,US,Contact Lenses,72.12,1,New,Credit Card,7.89,12
4278,2025-04-29 17:44:21.717913,France,Reading Glasses,48.76,1,New,Credit Card,8.32,4
4279,2025-04-29 17:44:21.717913,UK,Safety Glasses,54.82,2,Returning,Bank Transfer,23.27,12
4280,2025-04-29 17:44:21.717913,Japan,Sunglasses,202.33,1,New,Credit Card,17.49,11
4281,2025-04-29 17:44:21.717913,UK,Contact Lenses,49.74,3,New,Credit Card,14.15,3
4282,2025-04-29 17:44:21.717913,Germany,Prescription Glasses,171.04,1,New,Credit Card,19.19,7
4283,2025-04-29 17:44:21.717913,Germany,Safety Glasses,79.16,1,New,PayPal,15.47,6
4284,2025-04-29 17:44:21.717913,UK,Safety Glasses,61.69,1,New,Credit Card,7.0,5
4285,2025-04-29 17:44:21.717913,UK,Safety Glasses,50.72,1,Returning,Credit Card,16.71,7
4286,2025-04-29 17:44:21.717913,France,Contact Lenses,26.89,1,New,PayPal,9.74,10
4287,2025-04-29 17:44:21.717913,Australia,Contact Lenses,36.48,3,New,PayPal,18.03,10
4288,2025-04-29 17:44:21.717913,France,Safety Glasses,74.36,1,New,PayPal,16.53,7
4289,2025-04-29 17:44:21.717913,Australia,Prescription Glasses,207.5,1,New,Credit Card,20.1,5
4290,2025-04-29 17:44:21.717913,France,Reading Glasses,28.98,2,New,Credit Card,15.64,5
4291,2025-04-29 17:44:21.717913,France,Safety Glasses,95.12,1,Returning,Credit Card,12.78,5
4292,2025-04-29 17:44:21.717913,France,Sunglasses,104.4,1,New,Credit Card,9.92,3
4293,2025-04-29 17:44:21.717913,Japan,Sunglasses,211.43,1,New,Bank Transfer,8.35,10
4294,2025-04-29 17:44:21.717913,Canada,Sunglasses,81.23,1,New,Credit Card,18.94,11
4295,2025-04-29 17:44:21.717913,Australia,Reading Glasses,53.38,1,New,Credit Card,6.38,5
4296,2025-04-29 17:44:21.717913,UK,Sunglasses,58.45,1,Returning,Bank Transfer,10.68,8
4297,2025-04-29 17:44:21.717913,Canada,Prescription Glasses,201.54,2,New,Bank Transfer,23.71,14
4298,2025-04-29 17:44:21.717913,US,Safety Glasses,47.91,1,Returning,Credit Card,9.74,10
4299,2025-04-29 17:44:21.717913,France,Reading Glasses,50.9,1,New,PayPal,9.26,8
4300,2025-04-29 17:44:21.717913,Japan,Prescription Glasses,123.27,1,New,PayPal,5.55,13
4301,2025-04-29 17:44:21.717913,France,Reading Glasses,25.72,1,Returning,Credit Card,7.61,5
4302,2025-04-29 17:44:21.717913,UK,Prescription Glasses,209.56,1,New,Credit Card,12.08,3
4303,2025-04-29 17:44:21.717913,France,Safety Glasses,64.54,2,Returning,Bank Transfer,23.54,13
4304,2025-04-29 17:44:21.717913,Australia,Safety Glasses,96.11,2,New,Bank Transfer,6.78,8
4305,2025-04-29 17:44:21.717913,US,Contact Lenses,56.39,1,Returning,PayPal,18.95,12
4306,2025-04-29 17:44:21.717913,US,Prescription Glasses,219.82,2,New,Bank Transfer,17.88,8
4307,2025-04-29 17:44:21.717913,UK,Sunglasses,129.67,1,New,Credit Card,15.47,10
4308,2025-04-29 17:44:21.717913,Australia,Safety Glasses,59.81,2,Returning,Credit Card,12.98,13
4309,2025-04-30 17:44:21.717913,Japan,Reading Glasses,35.64,1,New,PayPal,12.55,11
4310,2025-04-30 17:44:21.717913,UK,Reading Glasses,36.83,1,Returning,Credit Card,17.21,3
4311,2025-04-30 17:44:21.717913,US,Reading Glasses,34.66,1,New,PayPal,17.05,12
4312,2025-04-30 17:44:21.717913,Japan,Sunglasses,79.05,2,Returning,Credit Card,23.33,14
4313,2025-04-30 17:44:21.717913,Canada,Sunglasses,151.72,2,Returning,Credit Card,13.85,5
4314,2025-04-30 17:44:21.717913,France,Contact Lenses,30.07,2,Returning,Credit Card,23.38,12
4315,2025-04-30 17:44:21.717913,France,Reading Glasses,44.12,1,Returning,PayPal,23.64,11
4316,2025-04-30 17:44:21.717913,Japan,Safety Glasses,50.48,1,Returning,Credit Card,17.01,9
4317,2025-04-30 17:44:21.717913,Japan,Sunglasses,125.08,1,New,Credit Card,20.93,4
4318,2025-04-30 17:44:21.717913,UK,Safety Glasses,51.81,2,New,PayPal,14.97,6
4319,2025-04-30 17:44:21.717913,US,Prescription Glasses,89.21,1,Returning,PayPal,21.75,6
4320,2025-04-30 17:44:21.717913,UK,Safety Glasses,46.99,1,New,PayPal,19.21,12
4321,2025-04-30 17:44:21.717913,Australia,Safety Glasses,107.31,2,New,Bank Transfer,8.55,12
4322,2025-04-30 17:44:21.717913,Canada,Contact Lenses,38.49,2,Returning,Credit Card,21.34,4
4323,2025-04-30 17:44:21.717913,Canada,Safety Glasses,87.51,1,Returning,Credit Card,15.46,8
4324,2025-04-30 17:44:21.717913,Germany,Prescription Glasses,145.68,2,Returning,PayPal,17.96,10
4325,2025-04-30 17:44:21.717913,UK,Reading Glasses,23.39,1,New,Credit Card,22.98,9
4326,2025-04-30 17:44:21.717913,Germany,Sunglasses,72.34,1,New,Credit Card,24.88,9
4327,2025-04-30 17:44:21.717913,Germany,Sunglasses,135.13,2,Returning,Credit Card,23.68,6
4328,2025-04-30 17:44:21.717913,US,Reading Glasses,49.94,1,New,Credit Card,20.53,8
4329,2025-04-30 17:44:21.717913,Germany,Contact Lenses,30.38,2,New,Credit Card,24.04,10
4330,2025-04-30 17:44:21.717913,Australia,Prescription Glasses,257.72,1,New,PayPal,18.58,12
4331,2025-04-30 17:44:21.717913,UK,Sunglasses,73.37,2,New,Credit Card,19.62,13
4332,2025-04-30 17:44:21.717913,Japan,Safety Glasses,98.4,1,New,Credit Card,23.87,8
4333,2025-04-30 17:44:21.717913,France,Prescription Glasses,240.61,1,New,PayPal,18.79,13
4334,2025-04-30 17:44:21.717913,France,Reading Glasses,43.42,1,New,Credit Card,21.25,4
4335,2025-04-30 17:44:21.717913,US,Safety Glasses,91.9,1,Returning,PayPal,9.22,13
4336,2025-04-30 17:44:21.717913,Japan,Sunglasses,109.98,1,Returning,Bank Transfer,10.89,11
4337,2025-04-30 17:44:21.717913,Japan,Prescription Glasses,267.29,2,New,PayPal,14.77,8
4338,2025-04-30 17:44:21.717913,Canada,Reading Glasses,30.66,1,Returning,PayPal,12.48,11
4339,2025-04-30 17:44:21.717913,Australia,Safety Glasses,59.58,2,New,PayPal,15.64,3
4340,2025-04-30 17:44:21.717913,Germany,Reading Glasses,28.54,1,New,Credit Card,18.28,14
4341,2025-04-30 17:44:21.717913,Canada,Safety Glasses,106.92,2,Returning,Credit Card,7.8,13
4342,2025-04-30 17:44:21.717913,Canada,Sunglasses,161.27,1,Returning,Bank Transfer,5.73,12
4343,2025-04-30 17:44:21.717913,Canada,Prescription Glasses,133.11,1,New,Credit Card,11.6,7
4344,2025-04-30 17:44:21.717913,Australia,Contact Lenses,71.29,1,New,Credit Card,14.31,6
4345,2025-04-30 17:44:21.717913,Japan,Contact Lenses,53.6,1,New,Credit Card,19.99,6
4346,2025-04-30 17:44:21.717913,Australia,Sunglasses,82.84,1,Returning,PayPal,9.81,10
4347,2025-04-30 17:44:21.717913,France,Reading Glasses,28.7,2,Returning,Credit Card,5.13,5
4348,2025-04-30 17:44:21.717913,UK,Sunglasses,160.34,1,Returning,PayPal,17.86,12
4349,2025-04-30 17:44:21.717913,Canada,Prescription Glasses,220.49,2,New,Credit Card,7.39,10
4350,2025-04-30 17:44:21.717913,Australia,Safety Glasses,91.6,1,Returning,Credit Card,23.94,10
4351,2025-04-30 17:44:21.717913,Japan,Sunglasses,165.55,2,Returning,Credit Card,19.23,4
4352,2025-04-30 17:44:21.717913,Australia,Reading Glasses,22.31,1,Returning,Bank Transfer,7.95,8
4353,2025-04-30 17:44:21.717913,US,Sunglasses,103.68,2,New,Credit Card,9.8,13
4354,2025-04-30 17:44:21.717913,Canada,Sunglasses,71.61,1,Returning,Credit Card,11.12,7
4355,2025-04-30 17:44:21.717913,Australia,Contact Lenses,50.68,1,New,Bank Transfer,5.16,14
4356,2025-04-30 17:44:21.717913,Australia,Contact Lenses,30.76,1,Returning,Credit Card,23.72,9
4357,2025-04-30 17:44:21.717913,Australia,Contact Lenses,71.68,1,New,Credit Card,19.89,13
4358,2025-04-30 17:44:21.717913,US,Safety Glasses,119.24,1,New,Bank Transfer,13.65,7
4359,2025-04-30 17:44:21.717913,Australia,Sunglasses,91.06,1,Returning,Credit Card,14.29,11
4360,2025-04-30 17:44:21.717913,UK,Safety Glasses,71.77,2,New,PayPal,6.11,7
4361,2025-05-01 17:44:21.717913,UK,Prescription Glasses,174.34,1,Returning,PayPal,20.42,6
4362,2025-05-01 17:44:21.717913,Canada,Prescription Glasses,230.43,1,Returning,Credit Card,11.84,8
4363,2025-05-01 17:44:21.717913,Australia,Sunglasses,47.82,1,New,PayPal,9.6,3
4364,2025-05-01 17:44:21.717913,Japan,Safety Glasses,110.58,1,New,Credit Card,16.21,4
4365,2025-05-01 17:44:21.717913,Germany,Contact Lenses,61.03,3,New,Credit Card,9.77,4
4366,2025-05-01 17:44:21.717913,Germany,Reading Glasses,44.5,2,New,Credit Card,22.57,8
4367,2025-05-01 17:44:21.717913,US,Reading Glasses,30.41,1,New,PayPal,22.77,10
4368,2025-05-01 17:44:21.717913,Canada,Reading Glasses,35.59,1,Returning,PayPal,14.34,14
4369,2025-05-01 17:44:21.717913,Germany,Contact Lenses,32.92,1,Returning,Credit Card,21.79,6
4370,2025-05-01 17:44:21.717913,UK,Prescription Glasses,81.9,1,Returning,Credit Card,24.71,11
4371,2025-05-01 17:44:21.717913,Australia,Prescription Glasses,257.08,1,New,PayPal,23.47,3
4372,2025-05-01 17:44:21.717913,UK,Safety Glasses,80.75,3,Returning,Credit Card,15.57,12
4373,2025-05-01 17:44:21.717913,Germany,Reading Glasses,18.07,1,New,Credit Card,10.98,5
4374,2025-05-01 17:44:21.717913,Australia,Contact Lenses,42.61,2,New,PayPal,15.21,14
4375,2025-05-01 17:44:21.717913,UK,Reading Glasses,39.3,1,New,Credit Card,18.21,6
4376,2025-05-01 17:44:21.717913,Japan,Safety Glasses,114.96,1,New,PayPal,11.14,10
4377,2025-05-01 17:44:21.717913,US,Prescription Glasses,203.13,2,New,PayPal,7.23,5
4378,2025-05-01 17:44:21.717913,Canada,Sunglasses,61.0,2,Returning,Credit Card,5.55,10
4379,2025-05-01 17:44:21.717913,Canada,Contact Lenses,51.59,2,Returning,Bank Transfer,17.21,9
4380,2025-05-01 17:44:21.717913,UK,Reading Glasses,24.76,2,New,PayPal,10.09,6
4381,2025-05-01 17:44:21.717913,UK,Prescription Glasses,250.14,1,Returning,Credit Card,19.56,5
4382,2025-05-01 17:44:21.717913,US,Reading Glasses,39.84,2,New,Credit Card,11.42,5
4383,2025-05-01 17:44:21.717913,Australia,Reading Glasses,31.0,1,New,Credit Card,6.64,7
4384,2025-05-01 17:44:21.717913,US,Reading Glasses,49.12,2,Returning,Bank Transfer,14.96,4
4385,2025-05-01 17:44:21.717913,Japan,Contact Lenses,50.79,1,New,Credit Card,19.65,6
4386,2025-05-01 17:44:21.717913,Canada,Prescription Glasses,112.01,2,New,Credit Card,7.55,12
4387,2025-05-01 17:44:21.717913,Australia,Contact Lenses,50.93,2,Returning,PayPal,11.15,11
4388,2025-05-01 17:44:21.717913,Australia,Sunglasses,62.83,1,New,Credit Card,23.7,13
4389,2025-05-01 17:44:21.717913,Japan,Reading Glasses,50.08,1,New,Credit Card,16.38,9
4390,2025-05-01 17:44:21.717913,Canada,Sunglasses,131.17,1,New,Credit Card,22.99,9
4391,2025-05-01 17:44:21.717913,Australia,Sunglasses,150.78,1,Returning,Credit Card,21.05,6
4392,2025-05-01 17:44:21.717913,Australia,Reading Glasses,26.69,1,Returning,Credit Card,21.2,5
4393,2025-05-01 17:44:21.717913,France,Contact Lenses,69.11,1,Returning,Bank Transfer,5.18,11
4394,2025-05-01 17:44:21.717913,Germany,Contact Lenses,31.15,1,New,PayPal,22.48,12
4395,2025-05-01 17:44:21.717913,Australia,Prescription Glasses,117.03,1,New,Credit Card,11.02,12
4396,2025-05-01 17:44:21.717913,UK,Reading Glasses,40.64,1,Returning,Credit Card,7.49,5
4397,2025-05-01 17:44:21.717913,France,Sunglasses,117.63,1,New,PayPal,6.19,9
4398,2025-05-01 17:44:21.717913,Australia,Reading Glasses,48.71,1,Returning,Credit Card,13.78,9
4399,2025-05-01 17:44:21.717913,Canada,Reading Glasses,32.23,1,Returning,Bank Transfer,8.84,6
4400,2025-05-01 17:44:21.717913,US,Contact Lenses,37.02,1,New,Bank Transfer,18.25,14
4401,2025-05-01 17:44:21.717913,France,Safety Glasses,80.22,1,New,PayPal,18.08,8
4402,2025-05-01 17:44:21.717913,Germany,Safety Glasses,84.07,1,New,Credit Card,19.66,4
4403,2025-05-01 17:44:21.717913,Japan,Reading Glasses,57.57,2,New,Bank Transfer,12.34,14
4404,2025-05-01 17:44:21.717913,Australia,Contact Lenses,45.15,1,Returning,Credit Card,10.81,4
4405,2025-05-01 17:44:21.717913,Japan,Prescription Glasses,265.19,1,Returning,PayPal,14.8,8
4406,2025-05-01 17:44:21.717913,US,Contact Lenses,79.22,2,New,Credit Card,9.27,7
4407,2025-05-01 17:44:21.717913,Japan,Safety Glasses,74.08,2,New,Credit Card,15.17,4
4408,2025-05-01 17:44:21.717913,Canada,Reading Glasses,35.24,1,Returning,Credit Card,20.79,10
4409,2025-05-01 17:44:21.717913,US,Sunglasses,88.68,1,New,Bank Transfer,5.91,8
4410,2025-05-01 17:44:21.717913,US,Sunglasses,144.78,3,New,PayPal,10.09,14
4411,2025-05-01 17:44:21.717913,UK,Contact Lenses,33.81,1,Returning,Credit Card,23.2,13
4412,2025-05-01 17:44:21.717913,US,Sunglasses,179.85,1,New,Credit Card,16.79,7
4413,2025-05-01 17:44:21.717913,Japan,Sunglasses,178.64,1,New,Credit Card,10.26,7
4414,2025-05-01 17:44:21.717913,France,Sunglasses,122.53,3,New,Credit Card,19.25,11
4415,2025-05-01 17:44:21.717913,Germany,Contact Lenses,62.3,1,New,Credit Card,9.08,8
4416,2025-05-01 17:44:21.717913,France,Sunglasses,96.26,1,New,Bank Transfer,6.68,8
4417,2025-05-01 17:44:21.717913,Japan,Contact Lenses,46.11,1,Returning,Credit Card,13.35,8
4418,2025-05-01 17:44:21.717913,Australia,Prescription Glasses,80.37,2,New,Credit Card,14.11,3
4419,2025-05-02 17:44:21.717913,Japan,Sunglasses,72.16,1,Returning,Credit Card,16.41,5
4420,2025-05-02 17:44:21.717913,Germany,Prescription Glasses,201.17,2,New,Credit Card,12.94,7
4421,2025-05-02 17:44:21.717913,Australia,Reading Glasses,31.15,1,Returning,Credit Card,24.68,12
4422,2025-05-02 17:44:21.717913,France,Safety Glasses,38.15,1,Returning,Credit Card,20.44,8
4423,2025-05-02 17:44:21.717913,Australia,Safety Glasses,67.77,2,New,Credit Card,13.53,13
4424,2025-05-02 17:44:21.717913,France,Contact Lenses,63.22,1,Returning,PayPal,22.63,14
4425,2025-05-02 17:44:21.717913,Australia,Sunglasses,101.68,1,Returning,Credit Card,19.67,11
4426,2025-05-02 17:44:21.717913,US,Safety Glasses,74.3,1,Returning,Credit Card,5.25,3
4427,2025-05-02 17:44:21.717913,Canada,Reading Glasses,20.96,1,New,Credit Card,6.21,11
4428,2025-05-02 17:44:21.717913,US,Contact Lenses,70.52,2,Returning,Credit Card,22.54,4
4429,2025-05-02 17:44:21.717913,France,Sunglasses,147.95,1,Returning,Credit Card,11.15,7
4430,2025-05-02 17:44:21.717913,Japan,Safety Glasses,74.18,2,Returning,PayPal,5.21,5
4431,2025-05-02 17:44:21.717913,US,Prescription Glasses,299.8,1,New,Credit Card,5.94,6
4432,2025-05-02 17:44:21.717913,Canada,Safety Glasses,59.39,1,New,PayPal,9.82,6
4433,2025-05-02 17:44:21.717913,UK,Reading Glasses,25.24,1,New,Bank Transfer,22.9,7
4434,2025-05-02 17:44:21.717913,Canada,Prescription Glasses,130.6,2,New,PayPal,14.12,4
4435,2025-05-02 17:44:21.717913,US,Safety Glasses,95.98,1,Returning,PayPal,21.91,3
4436,2025-05-02 17:44:21.717913,Australia,Sunglasses,167.04,1,Returning,Bank Transfer,20.2,13
4437,2025-05-02 17:44:21.717913,France,Reading Glasses,32.18,1,Returning,Credit Card,9.23,11
4438,2025-05-02 17:44:21.717913,Germany,Safety Glasses,46.94,2,New,Credit Card,9.15,6
4439,2025-05-02 17:44:21.717913,France,Prescription Glasses,259.43,1,Returning,PayPal,9.45,11
4440,2025-05-02 17:44:21.717913,Canada,Prescription Glasses,221.59,1,New,PayPal,18.32,12
4441,2025-05-02 17:44:21.717913,US,Sunglasses,72.21,2,New,Bank Transfer,10.05,4
4442,2025-05-02 17:44:21.717913,Australia,Sunglasses,93.83,1,New,PayPal,6.27,5
4443,2025-05-02 17:44:21.717913,Canada,Reading Glasses,47.93,1,New,Credit Card,20.52,7
4444,2025-05-02 17:44:21.717913,Australia,Safety Glasses,99.98,1,New,Bank Transfer,24.05,12
4445,2025-05-02 17:44:21.717913,Germany,Prescription Glasses,137.27,1,New,Credit Card,21.34,4
4446,2025-05-02 17:44:21.717913,Australia,Safety Glasses,67.84,1,New,PayPal,9.41,9
4447,2025-05-02 17:44:21.717913,France,Reading Glasses,50.33,3,New,Credit Card,12.21,6
4448,2025-05-02 17:44:21.717913,Australia,Prescription Glasses,199.55,1,Returning,Credit Card,10.29,13
4449,2025-05-02 17:44:21.717913,Germany,Prescription Glasses,111.24,1,New,PayPal,14.93,14
4450,2025-05-02 17:44:21.717913,Germany,Safety Glasses,90.32,1,New,Credit Card,11.51,4
4451,2025-05-02 17:44:21.717913,US,Prescription Glasses,230.0,1,New,Bank Transfer,23.49,11
4452,2025-05-02 17:44:21.717913,Germany,Sunglasses,76.1,1,New,Credit Card,23.9,9
4453,2025-05-02 17:44:21.717913,UK,Reading Glasses,28.92,2,New,PayPal,17.92,12
4454,2025-05-02 17:44:21.717913,Germany,Safety Glasses,42.11,3,New,Credit Card,12.42,11
4455,2025-05-02 17:44:21.717913,Australia,Sunglasses,109.75,1,Returning,Credit Card,20.53,13
4456,2025-05-02 17:44:21.717913,Japan,Reading Glasses,65.61,2,Returning,Credit Card,22.06,3
4457,2025-05-02 17:44:21.717913,Japan,Reading Glasses,37.98,2,New,Credit Card,20.74,10
4458,2025-05-02 17:44:21.717913,Germany,Contact Lenses,40.13,1,Returning,Credit Card,6.53,12
4459,2025-05-02 17:44:21.717913,Australia,Contact Lenses,39.08,2,Returning,Credit Card,23.57,7
4460,2025-05-02 17:44:21.717913,Canada,Sunglasses,176.09,1,Returning,Credit Card,7.81,4
